artistGNDId,artistName (preferred),placeOfBirth,birth year,num_works,birth_year_span_start,latitude,longitude
119006944,"Silvestre, Israël",Nancy,1621.0,280,1600.0,48.6937223,6.1834097
119014459,"Anonym, deutsch, 17. Jahrhundert",Haarlem,1601.0,1,1600.0,52.3837058,4.6435597
119014459,"Cornelisz., Cornelis",Haarlem,1562.0,3,1550.0,52.3837058,4.6435597
119021056,"Tissot, James",Nantes,1836.0,28,1800.0,47.2186371,-1.5541362
119021560,"Humbert de Superville, David Pierre Giottino",Den Haag,1770.0,1,1750.0,52.0799838,4.3113461
119032082,"Jouanin, Auguste Adrien",Dittelsheim,1806.0,1,1800.0,49.744835,8.2276238
119052636,"Lairesse, Gérard de",Lüttich,1640.0,22,1600.0,50.6450944,5.5736112
119053454,"Besnard, Albert",Paris,1849.0,7,1800.0,48.8588897,2.320041
119053721,"Herr, Michael",Menzingen (Baden),1591.0,1,1550.0,49.141886,8.7679186
119055252,"Vos, Cornelis de",Hulst,1584.0,1,1550.0,51.3315936,4.0877328
119075318,"Le Sidaner, Henri",Mauritius,1862.0,2,1850.0,-20.2759451,57.5703566
119091593,"Chéret, Jules",Paris,1830.0,40,1800.0,48.8588897,2.320041
119091771,"Anonym, französisch, 19. Jahrhundert",Città della Pieve,1801.0,3,1800.0,42.9527338,12.004326
119099950,"Vico, Enea",Parma,1523.0,1,1500.0,44.6952006,10.0979869
11910816X,"Dietzsch, Barbara Regina",Nürnberg,1706.0,7,1700.0,49.453872,11.077298
11912081X,"Galle, Theodoor",Antwerpen,1571.0,11,1550.0,51.2211097,4.3997081
119121204,"Anonym, niederländisch, 16. Jahrhundert",Lüttich,1501.0,1,1500.0,50.6450944,5.5736112
119121875,"Feure, Georges de",Paris,1868.0,6,1850.0,48.8588897,2.320041
1191371646,"Malécy, Alexis Joseph Louis de",Rouen,1799.0,1,1750.0,49.4404591,1.0939658
11914073X,"Burnand, Eugène",Moudon,1850.0,10,1850.0,46.6680664,6.8003478
119174200,"Fortuny, Marià","Réus, Katalonien",1838.0,1,1800.0,41.1555564,1.1076133
119176637,"Anonym, niederländisch, 16. Jahrhundert",Utrecht,1501.0,1,1500.0,52.0907006,5.1215634
119179547,"Neureuther, Eugen Napoleon",München,1806.0,1,1800.0,48.1371079,11.5753822
119183471,"Dou, Gerard",Leiden,1613.0,1,1600.0,52.1594747,4.4908843
119187841,"Schwabe, Carlos",Altona,1866.0,1,1850.0,53.5864667,9.7776709
119209993,"Anonym, französisch, 18. Jahrhundert",Enkhuizen,1701.0,1,1700.0,52.7036282,5.2901222
119209993,"Anonym, niederländisch, 17. Jahrhundert",Enkhuizen,1601.0,1,1600.0,52.7036282,5.2901222
119209993,"Dupont, Pieter",Enkhuizen,1870.0,1,1850.0,52.7036282,5.2901222
119209993,"Potter, Paulus",Enkhuizen,1625.0,14,1600.0,52.7036282,5.2901222
11921332X,"Venne, Adriaen Pieterszoon van de",Delft,1589.0,1,1550.0,51.9994572,4.3627245
119233096,"Anonym, französisch, 17. Jahrhundert",Brüssel,1601.0,1,1600.0,50.8465573,4.351697
119233096,"Champaigne, Philippe de",Brüssel,1602.0,1,1600.0,50.8465573,4.351697
119233096,"Dupin, Pierre",Brüssel,1690.0,1,1650.0,50.8465573,4.351697
119233096,Rossello,Brüssel,1801.0,1,1800.0,50.8465573,4.351697
119238136,"Marcoussis, Louis",Warschau; Krakau,1883.0,3,1850.0,,
119240114,"Lory, Gabriel",Bern,1784.0,2,1750.0,46.9484742,7.4521749
119240874,"Eisen, Charles",Valenciennes,1720.0,5,1700.0,50.3579317,3.5234846
119248980,"Bramer, Leonard",Delft,1596.0,262,1550.0,51.9994572,4.3627245
119256908,"Anonym, niederländisch, 16. Jahrhundert",Urbino,1501.0,1,1500.0,43.7262608,12.6363135
119256908,"Barocci, Federico",Urbino,1535.0,1,1500.0,43.7262608,12.6363135
119265931,"Anonym, italienisch, 17. Jahrhundert",Dordrecht,1601.0,1,1600.0,51.7689546,4.6867891
119265931,"Hoogstraten, Samuel van",Dordrecht,1627.0,6,1600.0,51.7689546,4.6867891
119284936,"Garnier, François",Rom,1800.0,1,1800.0,41.8933203,12.4829321
119284936,"Girard, François",Rom,1770.0,1,1750.0,41.8933203,12.4829321
119284936,"Gérard, François",Rom,1770.0,4,1750.0,41.8933203,12.4829321
119284936,"Weber, Antoine Jean",Rom,1797.0,1,1750.0,41.8933203,12.4829321
119286564,"Backhuysen, Ludolf",Emden,1630.0,5,1600.0,53.3670541,7.2058304
119290286,"Hallé, Claude Guy",Paris,1652.0,1,1650.0,48.8588897,2.320041
119298880,"Jacque, Charles Emile",Paris,1813.0,52,1800.0,48.8588897,2.320041
119314851,Anonym,Antwerpen,1553.0,9,1550.0,51.2211097,4.3997081
119314851,"Wierix, Hieronymus",Antwerpen,1553.0,56,1550.0,51.2211097,4.3997081
11931648X,"Wit, Frederick de",Gouda,1630.0,1,1600.0,52.0181194,4.7111221
119324695,"Gérôme, Jean Léon",Vesoul,1824.0,4,1800.0,47.6197395,6.1544694
119324695,"Mariani, Léon",Vesoul,1824.0,1,1800.0,47.6197395,6.1544694
119324695,"Soulange-Teissier, Louis Emmanuel",Vesoul,1814.0,1,1800.0,47.6197395,6.1544694
1193274958,"Uyl, Johannes Jansz. den",Amsterdam,1595.0,1,1550.0,52.3730796,4.8924534
119334690,"Rugendas, Georg Philipp",Augsburg,1666.0,1,1650.0,48.3690341,10.8979522
119340623,"Houel, Jean-Pierre-Laurent",Rouen,1735.0,2,1700.0,49.4404591,1.0939658
119357895,Anonym,La Bassée,1761.0,1,1750.0,50.5316305,2.8046597
119357895,"Anonym, französisch, 19. Jahrhundert",La Bassée,1801.0,1,1800.0,50.5316305,2.8046597
119357895,"Boilly, Louis",La Bassée,1761.0,7,1750.0,50.5316305,2.8046597
119369303,"Schwarz, Christoph",München,1548.0,14,1500.0,48.1371079,11.5753822
119375702,"Bertinot, Gustave Nicolas",La Rochelle,1822.0,2,1800.0,46.159732,-1.1515951
119375702,"Bouguereau, William Adolphe",La Rochelle,1825.0,1,1800.0,46.159732,-1.1515951
119375702,"Levasseur, Jules Gabriel",La Rochelle,1823.0,1,1800.0,46.159732,-1.1515951
119383330,"Anonym, deutsch, 16. Jahrhundert",Augsburg,1501.0,1,1500.0,48.3690341,10.8979522
119383330,"Beck, Leonhard",Augsburg,1480.0,11,1450.0,48.3690341,10.8979522
119383330,"Lindt, Alexius",Augsburg,1495.0,3,1450.0,48.3690341,10.8979522
119383330,"Seman, Claus",Augsburg,1480.0,4,1450.0,48.3690341,10.8979522
119424215,"Bisschop, Jan de",Amsterdam,1628.0,2,1600.0,52.3730796,4.8924534
119427435,"Anonym, deutsch, 16. Jahrhundert",Landshut,1501.0,12,1500.0,48.536217,12.1516551
119427435,"Lemberger, Georg",Landshut,1495.0,144,1450.0,48.536217,12.1516551
119441969,Anonym,Duffel,1573.0,1,1550.0,51.0957176,4.5061988
119441969,"Hondius, Hendrik",Duffel,1573.0,7,1550.0,51.0957176,4.5061988
119456915,"Anonym, französisch, 18. Jahrhundert",Cluny,1701.0,1,1700.0,46.4339446,4.6576358
119456915,"Constant, Charles Louis",Cluny,1778.0,1,1750.0,46.4339446,4.6576358
119456915,Mendoze,Cluny,1801.0,1,1800.0,46.4339446,4.6576358
119456915,"Prud'hon, Pierre-Paul",Cluny,1758.0,4,1750.0,46.4339446,4.6576358
119460882,"Baudry, Paul",La Roche-sur-Yon,1828.0,1,1800.0,46.6705431,-1.4269698
1194881130,"Delaune, Jean",Paris; Paris,1559.0,1,1550.0,43.64924,-79.4214609
119493306,"Laboureur, Jean Émile",Nantes,1877.0,1,1850.0,47.2186371,-1.5541362
119493330,"Mazzola Bedoli, Girolamo",Viadana,1500.0,1,1500.0,44.9267857,10.520223
119498162,"Klengel, Johann Christian",Kesselsdorf,1751.0,1,1750.0,51.0322245,13.5942849
119522098,Monogrammist HS IV,Dippoldiswalde,1500.0,1,1500.0,50.8950479,13.6633335
119546655,"Siebmacher, Johann",Nürnberg,1561.0,2,1550.0,49.453872,11.077298
119625261,"Boissard, Robert",Valence (Departement Drôme),1570.0,22,1550.0,44.9391385,4.9399167
1196585350,"Sailliar, Louis",Paris,1748.0,1,1700.0,48.8588897,2.320041
1196731454,"Mihes, Julie",Breslau,1786.0,16,1750.0,51.1263106,16.9781963
119691027,"Greff, Jeronimus",Frankfurt am Main,1460.0,7,1450.0,50.1106444,8.6820917
119784998,"Anonym, deutsch, 16. Jahrhundert",Langendorf (Hammelburg),1501.0,1,1500.0,50.1244589,9.9587689
11982230X,Monogrammist CF,Merseburg,1501.0,1,1500.0,51.3564413,11.996148
119863286,"Anonym, deutsch, 16. Jahrhundert",Schaffhausen,1501.0,3,1500.0,47.6960491,8.634513
1199844063,"Velyn, Philippus",Paris,1786.0,1,1750.0,48.8588897,2.320041
120105659,"Küsel, Mathäus",Augsburg,1629.0,1,1600.0,48.3690341,10.8979522
120115530,"Rota, Martin",Šibenik,1520.0,30,1500.0,43.7340647,15.8944767
1201207134,"Maindron, Ernest",Paris,1838.0,1,1800.0,48.8588897,2.320041
120158736,"Lalaisse, Hippolyte",Nancy,1812.0,15,1800.0,48.6937223,6.1834097
120159562,"Le Blon, Michel",Frankfurt am Main,1587.0,18,1550.0,50.1106444,8.6820917
1202361420,"Picot, Victor Marie",Monthières,1744.0,1,1700.0,49.9575293,1.5933991
120417820,"Hogenberg, Johann",Mecheln,1550.0,1,1550.0,51.0281381,4.4803453
120442620,"Keller, Josef",Pfronten,1740.0,2,1700.0,47.5732762,10.5320629
1204530270,"Lefort, Henri Emile",Paris,1852.0,2,1850.0,48.8588897,2.320041
1204530394,"Courtry, Charles",Paris,1846.0,16,1800.0,48.8588897,2.320041
120468409,"Dambrun, Jean",Paris,1741.0,1,1700.0,48.8588897,2.320041
120473275,"Haeften, Nicolaas van",Gorinchem,1663.0,14,1650.0,51.8296133,4.9738743
120494809,"Corneille, de Lyon",Den Haag,1495.0,6,1450.0,52.0799838,4.3113461
120533251,"Schouman, Aert",Dordrecht,1710.0,1,1700.0,51.7689546,4.6867891
120564939,Anonym,Zaltbommel,1595.0,1,1550.0,51.782164,5.1898267
120564939,"Vorsterman, Lucas",Zaltbommel,1595.0,2,1550.0,51.782164,5.1898267
120640945,"Velde, Esaias van den",Amsterdam,1587.0,3,1550.0,52.3730796,4.8924534
120668327,"Fratrel, Joseph",Epinal,1727.0,7,1700.0,48.1747684,6.4503643
120669226,"Boissieu, Jean-Jacques de",Lyon,1736.0,164,1700.0,45.7578137,4.8320114
120686899,"Volmar, Joseph Simon",Bern,1796.0,3,1750.0,46.9484742,7.4521749
120690020,"Goltz, Julius",Antwerpen,1555.0,3,1550.0,51.2211097,4.3997081
120759640,"Meyer, Rudolf",Zürich,1605.0,1,1600.0,47.3744489,8.5410422
1207722170,"Grave, Josua de",Amsterdam,1643.0,2,1600.0,52.3730796,4.8924534
120773163,Anonym,Nürnberg,1491.0,2,1450.0,49.453872,11.077298
120773163,"Anonym, deutsch, 16. Jahrhundert",Nürnberg,1501.0,1,1500.0,49.453872,11.077298
120773163,"Schön, Erhard",Nürnberg,1491.0,49,1450.0,49.453872,11.077298
120804271,"Ligne, Charles Joseph Emmanuel de",Wien,1759.0,9,1750.0,48.2083537,16.3725042
120854236,"Normand, Charles Pierre Joseph",Goyencourt,1765.0,2,1750.0,49.72579,2.7640324
12091008X,"Anonym, niederländisch, 17. Jahrhundert",Alkmaar,1601.0,1,1600.0,52.6008538,4.8170994
12091008X,"Anonym, niederländisch, 19. Jahrhundert",Alkmaar,1801.0,1,1800.0,52.6008538,4.8170994
12091008X,"Everdingen, Allart van",Alkmaar,1621.0,4,1600.0,52.6008538,4.8170994
120956705,"Guérin, Pierre-Narcisse",Paris,1774.0,5,1750.0,48.8588897,2.320041
121094111,Anonym,Antwerpen,1516.0,2,1500.0,51.2211097,4.3997081
121094111,"Floris, Frans",Antwerpen,1516.0,9,1500.0,51.2211097,4.3997081
121121259,"Brascassat, Jacques-Raymond",Bordeaux,1804.0,13,1800.0,44.841225,-0.5800364
121136574,"Greuter, Matthäus",Straßburg,1564.0,2,1550.0,48.584614,7.7507127
121136574,"Göttich, M.",Straßburg,1551.0,1,1550.0,48.584614,7.7507127
121286673,"Anonym, französisch, 18. Jahrhundert",Paris,1701.0,2,1700.0,48.8588897,2.320041
121286673,"Gravelot, Hubert François",Paris,1699.0,2,1650.0,48.8588897,2.320041
121286673,"Massard, Jean",Paris,1740.0,1,1700.0,48.8588897,2.320041
121447510,"Lemud, François Joseph Aimé George de",Thionville,1816.0,2,1800.0,49.3579272,6.1675872
121463486,"Muller, Jan",Amsterdam,1571.0,29,1550.0,52.3730796,4.8924534
121465691,"Chateau, Nicolas",Carrara,1680.0,1,1650.0,44.0771026,10.096726
121539628,"Brennhäuser, Andreas Wolfgang",Nürnberg,1819.0,1,1800.0,49.453872,11.077298
121629023,"Chahine, Edgar",Wien,1874.0,13,1850.0,48.2083537,16.3725042
121636321,"Mauzaisse, Jean Baptiste",Corbeil-Essonnes,1784.0,3,1750.0,48.6137734,2.4818087
121652394,"Gérard, Marguerite",Grasse,1761.0,1,1750.0,43.6589011,6.9239103
12166404X,"Faithorne, William",London,1616.0,2,1600.0,51.5074456,-0.1277653
121745783,"Moreelse, Paulus",Utrecht,1571.0,1,1550.0,52.0907006,5.1215634
121751627,"Anonym, niederländisch, 17. Jahrhundert",Haarlem,1601.0,3,1600.0,52.3837058,4.6435597
121751627,"Matham, Theodor",Haarlem,1605.0,11,1600.0,52.3837058,4.6435597
121758745,"Hogenberg, Nikolaus",München,1500.0,1,1500.0,48.1371079,11.5753822
121798240,"Kubín, Otakar",Boskowitz,1883.0,1,1850.0,49.4877983,16.66016
121814653,"Revel, Alfred",Paris,1725.0,1,1700.0,48.8588897,2.320041
1218239115,"Lochon, Pierre",Paris,1651.0,1,1650.0,48.8588897,2.320041
1219397350,"Thornley, William",Thiais,1857.0,2,1850.0,48.7643664,2.391024
121978788,"Anonym, niederländisch, 16. Jahrhundert",Brüssel,1501.0,1,1500.0,50.8465573,4.351697
121978788,"Sadeler, Jan",Brüssel,1550.0,13,1550.0,50.8465573,4.351697
122011449,"Boullogne, Louis de",Paris,1609.0,4,1600.0,48.8588897,2.320041
122011600,"Grüner, Vincenz Raimund",Prag; Wien,1771.0,1,1750.0,50.0127187,14.5462567
12201894X,"Anonym, deutsch, 16. Jahrhundert",Nürnberg,1501.0,1,1500.0,49.453872,11.077298
122025091,"Wtewael, Joachim",Utrecht,1566.0,1,1550.0,52.0907006,5.1215634
122038754,Monogrammist L,Paris,1561.0,1,1550.0,48.8588897,2.320041
122038924,"Strij, Jacob van",Dordrecht,1756.0,1,1750.0,51.7689546,4.6867891
122071085,"Molijn, Pieter",London,1595.0,2,1550.0,51.5074456,-0.1277653
12207114X,"François, Jean-Charles",Nancy,1717.0,8,1700.0,48.6937223,6.1834097
122072766,"Necker, Jobst de",Antwerpen,1485.0,1,1450.0,51.2211097,4.3997081
122076419,"Thomassin, Simon",Paris,1654.0,4,1650.0,48.8588897,2.320041
1220867780,"Allongé, Auguste",Paris,1833.0,61,1800.0,48.8588897,2.320041
122094204,"Anonym, niederländisch, 16. Jahrhundert",Antwerpen,1501.0,9,1500.0,51.2211097,4.3997081
122094204,"Anonym, niederländisch, 17. Jahrhundert",Antwerpen,1601.0,19,1600.0,51.2211097,4.3997081
122094204,"Gheyn, Jacques de II.",Antwerpen,1565.0,25,1550.0,51.2211097,4.3997081
122094220,"Gheyn, Jacob de III.",Leiden,1596.0,2,1550.0,52.1594747,4.4908843
122105338,"Bastien-Lepage, Jules",Damvillers,1848.0,4,1800.0,49.3426678,5.400463
122131924,"Maes, Nicolaes",Dordrecht,1634.0,1,1600.0,51.7689546,4.6867891
122132807,"Kilian, Lucas",Augsburg,1579.0,8,1550.0,48.3690341,10.8979522
122150554,"Preißler, Georg Martin",Nürnberg,1700.0,2,1700.0,49.453872,11.077298
1221685678,"Biais, Maurice",Corbeil-Essonnes,1872.0,11,1850.0,48.6137734,2.4818087
122180488,"Moncornet, Baltazar",Brüssel,1598.0,2,1550.0,50.8465573,4.351697
122224655,"Perrier, François",Saint-Jean-de-Losne,1590.0,3,1550.0,47.102335,5.2648334
122268857,"Ravenet, Jean François",Provinz Nizza,1701.0,1,1700.0,45.0514359,7.6746207
122268857,"Van Loo, Carle",Provinz Nizza,1705.0,3,1700.0,45.0514359,7.6746207
122269950,"Watelet, Claude-Henri",Paris,1718.0,7,1700.0,48.8588897,2.320041
122284682,"Anonym, französisch, 19. Jahrhundert",Angers,1801.0,1,1800.0,47.4739884,-0.5515588
122284682,"Astruc, Zacharie",Angers,1835.0,2,1800.0,47.4739884,-0.5515588
122312910,"Anonym, niederländisch, 16. Jahrhundert",Leiden,1501.0,1,1500.0,52.1594747,4.4908843
122325095,"Dutertre, André",Paris,1753.0,1,1750.0,48.8588897,2.320041
122328922,"Franck, Hans Ulrich",Kaufbeuren,1590.0,1,1550.0,47.8803788,10.622246
122374282,"Dente, Marco",Ravenna,1493.0,2,1450.0,44.3640607,12.0590095
122384040,"Vellert, Dirk Jakobsz.",Amsterdam,1480.0,19,1450.0,52.3730796,4.8924534
1223993620,"Bouckhorst, Jan Philipsz. van",Haarlem,1588.0,1,1550.0,52.3837058,4.6435597
122514521,"Philipon, Charles",Lyon,1800.0,2,1800.0,45.7578137,4.8320114
122520416,"Wit, Jacob de",Amsterdam,1695.0,17,1650.0,52.3730796,4.8924534
122521250,Anonym,Blois,1661.0,1,1650.0,47.5876861,1.3337639
122521307,"Chauveau, François",Paris,1613.0,3,1600.0,48.8588897,2.320041
122568389,"Dupré, Jules",Nantes,1811.0,2,1800.0,47.2186371,-1.5541362
122623282,"Wijnants, Jan",Haarlem,1631.0,6,1600.0,52.3837058,4.6435597
122660978,"Audran, Charles",Paris,1594.0,4,1550.0,48.8588897,2.320041
12270911X,"Schwarz, Hans",Augsburg,1492.0,1,1450.0,48.3690341,10.8979522
122718011,"Bottschild, Samuel",Sangerhausen,1641.0,1,1600.0,51.4729797,11.2981851
122731913,"Weiner, Peter",Breslau,,2,,51.1263106,16.9781963
122748255,"Tintoretto, Domenico",Venedig,1560.0,1,1550.0,45.4371908,12.3345898
122748379,"Swart, Jan",Groningen,1500.0,3,1500.0,53.2190652,6.5680077
122775279,"Heintz, Joseph",Augsburg,1600.0,2,1600.0,48.3690341,10.8979522
122802101,Anonym,Neisse,1520.0,2,1500.0,51.360001,14.965716
122802101,"Jenichen, Balthasar",Neisse,1520.0,29,1500.0,51.360001,14.965716
122805291,"Châtillon, Louis de",Sainte-Menehould,1639.0,10,1600.0,49.0904192,4.8967637
122813502,"Appian, Adolphe",Lyon,1818.0,3,1800.0,45.7578137,4.8320114
122818539,"Delaunay, Nicolas",Paris,1739.0,4,1700.0,48.8588897,2.320041
122823583,"Anonym, niederländisch, 16. Jahrhundert",Antwerpen,1501.0,2,1500.0,51.2211097,4.3997081
122823583,"Cock, Hieronymus",Antwerpen,1518.0,7,1500.0,51.2211097,4.3997081
122828011,"Baudet, Etienne",Vineuil (Loir-et-Cher),1638.0,3,1600.0,47.5857995,1.3892843
122834720,"Leonard, Johann Friedrich",Dünkirchen,1633.0,4,1600.0,51.0347708,2.3772525
122836510,"Rauch, Ernst",Darmstadt,1797.0,5,1750.0,49.8851869,8.6736295
122837606,"Strauch, Lorenz",Nürnberg,1554.0,5,1550.0,49.453872,11.077298
122837916,"König, Johann",Nürnberg,1586.0,1,1550.0,49.453872,11.077298
122905040,"Anonym, französisch, 19. Jahrhundert",Paris,1801.0,2,1800.0,48.8588897,2.320041
122905040,"Bour, Charles",Paris,1814.0,1,1800.0,48.8588897,2.320041
122905040,"Decamps, Alexandre-Gabriel",Paris,1803.0,144,1800.0,48.8588897,2.320041
122905040,Delansac,Paris,1801.0,1,1800.0,48.8588897,2.320041
122905040,"Lehnert, Pierre Frédéric",Paris,1811.0,1,1800.0,48.8588897,2.320041
122905040,"Marvy, Louis",Paris,1815.0,10,1800.0,48.8588897,2.320041
122905040,"Soulange-Teissier, Louis Emmanuel",Paris,1814.0,2,1800.0,48.8588897,2.320041
1229379959,"Toussaint, Henri",Paris,1849.0,1,1800.0,48.8588897,2.320041
122949722,"Kieser, Eberhard",Kastellaun,1583.0,3,1550.0,50.0713361,7.4422325
122950038,"Ringel d'Illzach, Désiré",Illzach,1847.0,8,1800.0,47.7815801,7.3471832
122988434,"Dugourc, Jean Démosthène",Versailles,1749.0,1,1700.0,48.8035403,2.1266886
123017416,"Vinkeles, Reinier",Amsterdam,1741.0,3,1700.0,52.3730796,4.8924534
123018455,"Bolswert, Schelte",Bolsward,1586.0,2,1550.0,53.0620178,5.5228964
123060532,"Boutet de Monvel, Bernard",Paris,1881.0,3,1850.0,48.8588897,2.320041
123076455,"Anonym, deutsch, 16. Jahrhundert",Mailand,1501.0,1,1500.0,45.4641943,9.1896346
123076455,"Delaune, Étienne",Mailand,1518.0,72,1500.0,45.4641943,9.1896346
123078954,"Chrétien, Gilles-Louis",Versailles,1754.0,3,1750.0,48.8035403,2.1266886
123083052,"Cathelin, Louis Jacques",Paris,1739.0,4,1700.0,48.8588897,2.320041
123083109,"Cars, Laurent",Lyon,1699.0,5,1650.0,45.7578137,4.8320114
123097568,"Demarteau, Gilles",Lüttich,1722.0,48,1700.0,50.6450944,5.5736112
123097916,"Anonym, französisch, 18. Jahrhundert",Abbeville (Somme),1701.0,1,1700.0,50.1060835,1.8337029
123097916,"Daullé, Jean",Abbeville (Somme),1703.0,7,1700.0,50.1060835,1.8337029
123098556,"Desmaisons, Emilien",Paris,1812.0,2,1800.0,48.8588897,2.320041
123098637,"Desmadryl, Narcisse-Edmond-Joseph",Lille,1801.0,3,1800.0,50.6365654,3.0635282
1231261501,"Bloemen, Pieter van",Antwerpen,1657.0,3,1650.0,51.2211097,4.3997081
123149231,"Henriet, Frédéric",Château-Thierry,1826.0,1,1800.0,49.0457362,3.4027111
1231506784,"Du Gardier, Raoul",Wiesbaden,1871.0,1,1850.0,50.0820384,8.2416556
123168821,"Dupuis, Nicolas Gabriel",Paris,1698.0,4,1650.0,48.8588897,2.320041
123190142,"Vaillant, Wallerant",Lille,1623.0,2,1600.0,50.6365654,3.0635282
123249244,"Drevet, Claude",Loire-sur-Rhône,1697.0,6,1650.0,45.5597173,4.8055118
123260108,"De Launay, Robert",Paris,1749.0,2,1700.0,48.8588897,2.320041
123301319,"Drevet, Pierre",Loire-sur-Rhône,1663.0,36,1650.0,45.5597173,4.8055118
123301351,"Drevet, Pierre-Imbert",Paris,1697.0,11,1650.0,48.8588897,2.320041
123315468,"Brisset, Jean-Pierre",La Sauvagere (Orne),1837.0,12,1800.0,48.6141372,-0.4388342
123330688,"Andreani, Andrea",Mantua,1541.0,2,1500.0,45.1692628,10.6708365
123330688,Anonym,Mantua,1541.0,1,1500.0,45.1692628,10.6708365
123338581,"Ficquet, Etienne",Paris,1719.0,2,1700.0,48.8588897,2.320041
1233496263,"Robert, Paul Ponce Antoine",Sery-en-Porcien,1686.0,3,1650.0,,
123352886,"Deshays, Jean Baptiste",Colleville,1729.0,1,1700.0,49.7492373,0.452349
123354471,"Gaucher, Charles-Etienne",Paris,1741.0,1,1700.0,48.8588897,2.320041
123379636,"Picart, Bernard",Paris,1673.0,231,1650.0,48.8588897,2.320041
123380103,"Flinck, Govaert",Kleve (Kreis Kleve),1615.0,6,1600.0,51.7895571,6.1376008
123380103,"Le Sueur, J. B.",Kleve (Kreis Kleve),1701.0,1,1700.0,51.7895571,6.1376008
123414245,"Meurs, Jacob van",Arnheim,1619.0,1,1600.0,51.984257,5.9108573
123416566,"Müller, Alfredo",Livorno,1869.0,1,1850.0,42.7902379,10.3402239
123429145,"Falck, Jeremiasz",Danzig,1609.0,1,1600.0,54.3482907,18.6540233
123520002,"Grasset, Eugène",Lausanne,1845.0,4,1800.0,46.5218269,6.6327025
12353495X,"Hoff, Carl",Frankfurt am Main,1807.0,2,1800.0,50.1106444,8.6820917
12357353X,"Troyon, Constant",Sèvres,1810.0,3,1800.0,48.8247407,2.2127083
1236830741,"Schuhmann, Theodor",Bad Tölz,1812.0,1,1800.0,47.7610013,11.559607
123809517,"Lagrenée, Louis-Jean-François",Paris,1725.0,1,1700.0,48.8588897,2.320041
123825547,"Cochin, Nicolas",Troyes,1610.0,5,1600.0,48.2971626,4.0746257
1238812511,"Midy, Adolphe",Frankreich,1797.0,1,1750.0,46.603354,1.8883335
123909546,"Peeters, Gillis",Antwerpen,1612.0,1,1600.0,51.2211097,4.3997081
123930901,"Giraud, Pierre Francois Eugène",Paris,1806.0,1,1800.0,48.8588897,2.320041
123951321,"Copia, Jacques Louis",Landau in der Pfalz,1764.0,2,1750.0,49.1982825,8.1123441
123960312,"Robert, Aurèle",Les Eplatures,1805.0,3,1800.0,47.0888126,6.8045708
123983150,"Knorr, Georg Wolfgang",Nürnberg,1705.0,1,1700.0,49.453872,11.077298
123988837,"Jacob, Nicolas Henri",Paris,1781.0,2,1750.0,48.8588897,2.320041
124017274,"Lefebvre, Claude",Fontainebleau,1632.0,1,1600.0,48.4049375,2.7015872
124017304,"Lecler, Auguste Toussaint",Paris,1788.0,1,1750.0,48.8588897,2.320041
124042627,"Le Bas, Jacques-Philippe",Paris,1707.0,86,1700.0,48.8588897,2.320041
124165044,"Hutin, Charles",Paris,1715.0,30,1700.0,48.8588897,2.320041
124235441,Anonym,Nürnberg,1498.0,1,1450.0,49.453872,11.077298
124235441,"Anonym, deutsch, 16. Jahrhundert",Nürnberg,1501.0,1,1500.0,49.453872,11.077298
124235441,"Zündt, Matthias",Nürnberg,1498.0,11,1450.0,49.453872,11.077298
124290817,"Aubry, Abraham",Oppenheim,1601.0,1,1600.0,49.8527604,8.3548557
124298516,"Carabin, Rupert",Zabern,1862.0,1,1850.0,48.7419909,7.3625953
124305539,"Trouvain, Antoine",Montdidier,1656.0,2,1650.0,49.6460204,2.570196
124318940,"Lombart, Pierre",Paris,1612.0,16,1600.0,48.8588897,2.320041
124331394,"Bergh, Matthys van den",Mecheln,1615.0,1,1600.0,51.0281381,4.4803453
124331394,"Borcht, Petrus van der",Mecheln,1545.0,4,1500.0,51.0281381,4.4803453
124331394,"Londerseel, Assuerus van",Mecheln,1572.0,1,1550.0,51.0281381,4.4803453
124344739,"Masson, Antoine",Loury,1636.0,16,1600.0,48.0020047,2.0842802
124368891,"Morin, Jean",Paris,1605.0,35,1600.0,48.8588897,2.320041
12441446X,"Petit, Gilles Edme",Paris,1694.0,4,1650.0,48.8588897,2.320041
124421407,"Anonym, deutsch, 19. Jahrhundert",Homburg (Saarpfalz-Kreis),1801.0,1,1800.0,49.3181673,7.3340336
124421407,"Piloty, Ferdinand",Homburg (Saarpfalz-Kreis),1786.0,6,1750.0,49.3181673,7.3340336
12443245X,"Pitau, Nicolas",Antwerpen,1632.0,4,1600.0,51.2211097,4.3997081
124455298,"Quenedey, Edmé",Riceys-le-Haut (Aube),1756.0,1,1750.0,,
124493238,"Anonym, niederländisch, 16. Jahrhundert",Wallerstein,1501.0,1,1500.0,48.8870756,10.476036
124538142,"Boutet de Monvel, Louis-Maurice",Orléans,1851.0,1,1850.0,47.9027336,1.9086066
1245391577,"Aubry-Lecomte, Jean-Baptiste",Nizza,1797.0,5,1750.0,37.992622,15.4119128
124556981,"Anonym, französisch, 19. Jahrhundert",Wien,1801.0,1,1800.0,48.2083537,16.3725042
12458229X,"Anonym, französisch",London,1803.0,1,1800.0,51.5074456,-0.1277653
1245885642,"Monginot, Charles",Brienne-le-Château,1825.0,1,1800.0,48.3941801,4.5268522
